ID,Test Name,Year,Session,Subject,Number,Question,law,Option 1,Option 2,Option 3,Option 4,Answer,문제번호,모델명,총문제수,정답수,추출실패,정확도(%),총소요시간(초),문제당평균시간(초),입력토큰,출력토큰,총토큰,비용수준,비용($),예측답,정답여부,모델응답,프롬프트,Question_image
111,소방설비기사(기계분야),2016,4,소방기계시설의 구조 및 원리,69,"전역방출방식 고발포용 고정포방출구의 설치기준으로 옳은 것은? (단, 해당 방호구역에서 외부로 새는 양 이상의 포수용액을 유효하게 추가하여 방출하는 설비가 있는 경우는 제외한다.)",,고정포방출구는 바닥면적 $600m^2$마다 1개 이상으로 할 것,고정포방출구는 방호대상물의 최고부분보다 낮은 위치에 설치할 것,개구부에 자동폐쇄장치를 설치할 것,특정소방대상물 및 포의 팽창비에 따른 종별에 관계없이 해당 방호구역의 관포체적 $1m^3$에 대한 1분당 포수용액 방출량은 1L 이상으로 할 것,3,111,Claude Sonnet 4,300,56,28,50.45,234.28,1.84,333,5,338,중간,0.001074,3,True,3,"문제: 전역방출방식 고발포용 고정포방출구의 설치기준으로 옳은 것은? (단, 해당 방호구역에서 외부로 새는 양 이상의 포수용액을 유효하게 추가하여 방출하는 설비가 있는 경우는 제외한다.)

선택지:
1. 고정포방출구는 바닥면적 $600m^2$마다 1개 이상으로 할 것
2. 고정포방출구는 방호대상물의 최고부분보다 낮은 위치에 설치할 것
3. 개구부에 자동폐쇄장치를 설치할 것
4. 특정소방대상물 및 포의 팽창비에 따른 종별에 관계없이 해당 방호구역의 관포체적 $1m^3$에 대한 1분당 포수용액 방출량은 1L 이상으로 할 것

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
112,소방설비기사(기계분야),2015,4,소방원론,5,다음 물질 중 공기에서 위험도(H)가 가장 큰 것은?,,에테르,수소,에틸렌,프로판,1,112,Claude Sonnet 4,300,56,29,50.0,236.23,1.95,107,10,117,중간,0.000471,N/A,False,공기에서의 위험도,"문제: 다음 물질 중 공기에서 위험도(H)가 가장 큰 것은?

선택지:
1. 에테르
2. 수소
3. 에틸렌
4. 프로판

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
113,소방설비기사(기계분야),2004,2,소방기계시설의 구조 및 원리,77,"가로6m, 세로6m, 높이4m의 윗면이 개방된 각형 경유저장탱크에 1종분말약제를 사용하여 국소방출방식의 분말소화설비를 설치 할 경우 약제저장량(kg)으로 맞는 것은?",,316.8,348.48,205.92,142.56,2,113,Claude Sonnet 4,300,56,30,49.56,238.25,2.02,170,10,180,중간,0.00066,N/A,False,이 문제를 단계별,"문제: 가로6m, 세로6m, 높이4m의 윗면이 개방된 각형 경유저장탱크에 1종분말약제를 사용하여 국소방출방식의 분말소화설비를 설치 할 경우 약제저장량(kg)으로 맞는 것은?

선택지:
1. 316.8
2. 348.48
3. 205.92
4. 142.56

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
114,소방설비기사(기계분야),2009,4,소방유체역학,39,"유량이 4m$^3$/min인 펌프가 3000rpm의 회전으로 100m의 양정이 필요하다면 비속도가 530~560[m$^3$/min, m, rpm] 범위에 속하는 다단펌프를 사용할 경우 몇 단의 펌프를 사용하여야 하는가?",,2단,3단,4단,5단,3,114,Claude Sonnet 4,300,56,31,49.12,240.0,1.75,178,10,188,중간,0.000684,N/A,False,주어진 조건을 정,"문제: 유량이 4m$^3$/min인 펌프가 3000rpm의 회전으로 100m의 양정이 필요하다면 비속도가 530~560[m$^3$/min, m, rpm] 범위에 속하는 다단펌프를 사용할 경우 몇 단의 펌프를 사용하여야 하는가?

선택지:
1. 2단
2. 3단
3. 4단
4. 5단

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
115,소방설비기사(기계분야),2005,1,소방기계시설의 구조 및 원리,71,송풍기등을 사용하여 건축물 내부에 발생한 연기를 배연구획까지 풍도를 설치하여 강제로 제연하는 방식은?,,밀폐 제연방식,자연 제연방식,강제 제연방식,스모크 타워 제연방식,3,115,Claude Sonnet 4,300,57,31,49.57,241.77,1.76,156,5,161,중간,0.000543,3,True,3,"문제: 송풍기등을 사용하여 건축물 내부에 발생한 연기를 배연구획까지 풍도를 설치하여 강제로 제연하는 방식은?

선택지:
1. 밀폐 제연방식
2. 자연 제연방식
3. 강제 제연방식
4. 스모크 타워 제연방식

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
116,소방설비기사(기계분야),2019,1,소방유체역학,31,스프링클러 헤드의 방수압이 4배가 되면 방수량은 몇 배가 되는가?,,$\\sqrt{2}$배,2배,4배,8배,2,116,Claude Sonnet 4,300,57,32,49.14,244.04,2.27,115,10,125,중간,0.000495,N/A,False,스프링클러 헤드,"문제: 스프링클러 헤드의 방수압이 4배가 되면 방수량은 몇 배가 되는가?

선택지:
1. $\\sqrt{2}$배
2. 2배
3. 4배
4. 8배

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
117,소방설비기사(기계분야),2004,4,소방원론,20,다음 중에서 제 2석유류에 해당되는 것은?,,"에테르, 이황화탄소, 콜로디온","아세톤, 가솔린, 벤젠","등유, 경유","중유, 클레오소트유",3,117,Claude Sonnet 4,300,58,32,49.57,245.76,1.73,137,5,142,중간,0.000486,3,True,3,"문제: 다음 중에서 제 2석유류에 해당되는 것은?

선택지:
1. 에테르, 이황화탄소, 콜로디온
2. 아세톤, 가솔린, 벤젠
3. 등유, 경유
4. 중유, 클레오소트유

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
118,소방설비기사(기계분야),2004,2,소방원론,19,다음중 연소한계가 가장 넓은 것은 어느 물질인가?,,에틸렌,프로판,메탄,수소,4,118,Claude Sonnet 4,300,59,32,50.0,247.64,1.88,105,5,110,중간,0.00039,4,True,4,"문제: 다음중 연소한계가 가장 넓은 것은 어느 물질인가?

선택지:
1. 에틸렌
2. 프로판
3. 메탄
4. 수소

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
119,소방설비기사(기계분야),2011,2,소방관계법규,53,공공의 소방활동에 필요한 소화전·급수탑·저수조는 누가 설치하고 유지·관리 하여야 하는가?,O,소방방재청장,행정안전부장관,시·도지사,소방본부장,3,119,Claude Sonnet 4,300,60,32,50.42,249.83,2.19,137,5,142,중간,0.000486,3,True,3,"문제: 공공의 소방활동에 필요한 소화전·급수탑·저수조는 누가 설치하고 유지·관리 하여야 하는가?

선택지:
1. 소방방재청장
2. 행정안전부장관
3. 시·도지사
4. 소방본부장

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
120,소방설비기사(기계분야),2004,4,소방기계시설의 구조 및 원리,76,"CO$_2$, 하론, 분말설비와 같은 특수소화설비의 배관에 대한 사항 중 옳지 않은 것은?",,할로겐화합물 소화설비의 배관에는 배관용 스텐레스 강관을 사용하는 경우가 있다.,분말 소화설비의 배관은 균등 배관을 한다.,불연성 가스 소화설비의 배관에는 탄산가스를 사용하는 경우 가스관을 사용한다.,특수 소화설비의 배관은 내식성이 있거나 내식처리된 것을 사용하고 있다.,3,120,Claude Sonnet 4,300,61,32,50.83,251.6,1.77,263,5,268,중간,0.000864,3,True,3,"문제: CO$_2$, 하론, 분말설비와 같은 특수소화설비의 배관에 대한 사항 중 옳지 않은 것은?

선택지:
1. 할로겐화합물 소화설비의 배관에는 배관용 스텐레스 강관을 사용하는 경우가 있다.
2. 분말 소화설비의 배관은 균등 배관을 한다.
3. 불연성 가스 소화설비의 배관에는 탄산가스를 사용하는 경우 가스관을 사용한다.
4. 특수 소화설비의 배관은 내식성이 있거나 내식처리된 것을 사용하고 있다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
121,소방설비기사(기계분야),2022,1,소방원론,13,과산화수소 위험물의 특성이 아닌 것은?,,비수용성이다.,무기화합물이다.,불연성 물질이다.,비중은 물보다 무겁다.,1,121,Claude Sonnet 4,300,62,32,51.24,253.44,1.84,123,5,128,중간,0.000444,1,True,1,"문제: 과산화수소 위험물의 특성이 아닌 것은?

선택지:
1. 비수용성이다.
2. 무기화합물이다.
3. 불연성 물질이다.
4. 비중은 물보다 무겁다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
122,소방설비기사(기계분야),2009,2,소방기계시설의 구조 및 원리,80,전역방출방식의 할로겐화합물 소화설비의 분사헤드 설치기준에 관한 설명 중 틀린 것은?,,할론 2402를 방사하는 분사헤드의 방사 압력은 0.1MPa 이상으로 할 것,할론 1211를 방사하는 분사헤드의 방사 압력은 0.2MPa 이상으로 할 것,할론 1301를 방사하는 분사헤드의 방사 압력은 0.3MPa 이상으로 할 것,할론 2402를 방사하는 분사헤드는 당해 소화약제가 무상으로 분무되는 것으로 할 것,3,122,Claude Sonnet 4,300,63,32,51.64,255.14,1.71,278,5,283,중간,0.000909,3,True,3,"문제: 전역방출방식의 할로겐화합물 소화설비의 분사헤드 설치기준에 관한 설명 중 틀린 것은?

선택지:
1. 할론 2402를 방사하는 분사헤드의 방사 압력은 0.1MPa 이상으로 할 것
2. 할론 1211를 방사하는 분사헤드의 방사 압력은 0.2MPa 이상으로 할 것
3. 할론 1301를 방사하는 분사헤드의 방사 압력은 0.3MPa 이상으로 할 것
4. 할론 2402를 방사하는 분사헤드는 당해 소화약제가 무상으로 분무되는 것으로 할 것

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
123,소방설비기사(기계분야),2021,2,소방관계법규,52,"화재예방, 소방시설 설치·유지 및 안전관리에 관한 법령상 시·도지사가 소방시설 등의 자체점검을 하지 아니한 관리업자에게 영업정지를 명할 수 있으나, 이로 인해 국민에게 심한 불편을 줄 때에는 영업정지처분을 갈음하여 과징금 처분을 한다. 과징금의 기준은?",O,1000만원 이하,2000만원 이하,3000만원 이하,5000만원 이하,3,123,Claude Sonnet 4,300,63,32,51.22,256.96,1.82,235,5,240,중간,0.00078,2,False,2,"문제: 화재예방, 소방시설 설치·유지 및 안전관리에 관한 법령상 시·도지사가 소방시설 등의 자체점검을 하지 아니한 관리업자에게 영업정지를 명할 수 있으나, 이로 인해 국민에게 심한 불편을 줄 때에는 영업정지처분을 갈음하여 과징금 처분을 한다. 과징금의 기준은?

선택지:
1. 1000만원 이하
2. 2000만원 이하
3. 3000만원 이하
4. 5000만원 이하

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
124,소방설비기사(기계분야),2007,4,소방유체역학,37,이상기체의 등엔트로피 과정에 대한 설명 중 틀린 것은?,,폴리트로픽 과정의 일종이다.,가역단열과정에서 실현된다.,온도가 증가하면 압력이 증가한다.,온도가 증가하면 비체적이 증가한다.,4,124,Claude Sonnet 4,300,63,33,50.81,258.92,1.96,164,10,174,중간,0.000642,N/A,False,이상기체의 등엔,"문제: 이상기체의 등엔트로피 과정에 대한 설명 중 틀린 것은?

선택지:
1. 폴리트로픽 과정의 일종이다.
2. 가역단열과정에서 실현된다.
3. 온도가 증가하면 압력이 증가한다.
4. 온도가 증가하면 비체적이 증가한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
125,소방설비기사(기계분야),2011,2,소방유체역학,39,"저장용기로부터 20℃의 물을 길이 300m, 직경 900mm인 콘크리트 수평 원관을 통하여 공급하고 있다. 유량이 1.25m$^3$/s 일 때 원관에서의 압력강하는 몇 kPa 인가? (단, 물의 동점성계수는 1.31×10$^{-6}$m$^2$/s 이고, 관마찰계수는 0.023이다.)",,16.1,14.8,12.3,11.9,2,125,Claude Sonnet 4,300,63,34,50.4,260.65,1.72,223,10,233,중간,0.000819,N/A,False,주어진 조건을 정,"문제: 저장용기로부터 20℃의 물을 길이 300m, 직경 900mm인 콘크리트 수평 원관을 통하여 공급하고 있다. 유량이 1.25m$^3$/s 일 때 원관에서의 압력강하는 몇 kPa 인가? (단, 물의 동점성계수는 1.31×10$^{-6}$m$^2$/s 이고, 관마찰계수는 0.023이다.)

선택지:
1. 16.1
2. 14.8
3. 12.3
4. 11.9

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
126,소방설비기사(기계분야),2019,1,소방기계시설의 구조 및 원리,71,"예상제연구역 바닥면적 400m$^2$ 미만 거실의 공기유입구와 배출구간의 직선거리 기준으로 옳은 것은? (단, 제연경계에 의한 구획을 제외한다.)",,2m 이상 확보되어야 한다.,3m 이상 확보되어야 한다.,5m 이상 확보되어야 한다.,10m 이상 확보되어야 한다.,3,126,Claude Sonnet 4,300,64,34,50.79,263.02,2.37,203,5,208,중간,0.000684,3,True,3,"문제: 예상제연구역 바닥면적 400m$^2$ 미만 거실의 공기유입구와 배출구간의 직선거리 기준으로 옳은 것은? (단, 제연경계에 의한 구획을 제외한다.)

선택지:
1. 2m 이상 확보되어야 한다.
2. 3m 이상 확보되어야 한다.
3. 5m 이상 확보되어야 한다.
4. 10m 이상 확보되어야 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
127,소방설비기사(기계분야),2005,1,소방원론,17,후레쉬 오버에 영향을 미치는 것이 아닌 것은?,,내장재료의 종류,화원(火源)의 크기,실의 개구율(開口率),열원(熱源)의 종류,4,127,Claude Sonnet 4,300,65,34,51.18,264.79,1.78,132,5,137,중간,0.000471,4,True,4,"문제: 후레쉬 오버에 영향을 미치는 것이 아닌 것은?

선택지:
1. 내장재료의 종류
2. 화원(火源)의 크기
3. 실의 개구율(開口率)
4. 열원(熱源)의 종류

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
128,소방설비기사(기계분야),2020,"1,2",소방원론,14,화재 시 나타나는 인간의 피난특성으로 볼 수 없는 것은?,,어두운 곳으로 대피한다.,최초로 행동한 사람을 따른다.,발화지점의 반대방향으로 이동한다.,"평소에 사용하던 문, 통로를 사용한다.",1,128,Claude Sonnet 4,300,66,34,51.56,266.52,1.73,165,5,170,중간,0.00057,1,True,1,"문제: 화재 시 나타나는 인간의 피난특성으로 볼 수 없는 것은?

선택지:
1. 어두운 곳으로 대피한다.
2. 최초로 행동한 사람을 따른다.
3. 발화지점의 반대방향으로 이동한다.
4. 평소에 사용하던 문, 통로를 사용한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
129,소방설비기사(기계분야),2013,4,소방원론,2,밀폐된 공간에 이산화탄소를 방사하여 산소의 체적 농도를 12% 되게 하려면 상대적으로 방사된 이산화탄소의 농도는 얼마가 되어야 하는가?,,25.40%,28.70%,38.35%,42.86%,4,129,Claude Sonnet 4,300,66,35,51.16,268.19,1.67,159,10,169,중간,0.000627,N/A,False,이 문제를 단계별,"문제: 밀폐된 공간에 이산화탄소를 방사하여 산소의 체적 농도를 12% 되게 하려면 상대적으로 방사된 이산화탄소의 농도는 얼마가 되어야 하는가?

선택지:
1. 25.40%
2. 28.70%
3. 38.35%
4. 42.86%

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
130,소방설비기사(기계분야),2016,1,소방기계시설의 구조 및 원리,71,"바닥면적이 400m$^2$ 미만이고 예상제연구역이 벽으로 구획되어 있는 배출구의 설치위치로 옳은 것은? (단, 통로인 예상제연구역을 제외한다.)",,천장 또는 반자와 바닥사이의 중간 윗부분,천장 또는 반자와 바닥사이의 중간 아래 부분,"천장, 반자 또는 이에 가까운 부분",천장 또는 반자와 바닥사이의 중간 부분,1,130,Claude Sonnet 4,300,66,35,50.77,270.1,1.91,233,5,238,중간,0.000774,3,False,3,"문제: 바닥면적이 400m$^2$ 미만이고 예상제연구역이 벽으로 구획되어 있는 배출구의 설치위치로 옳은 것은? (단, 통로인 예상제연구역을 제외한다.)

선택지:
1. 천장 또는 반자와 바닥사이의 중간 윗부분
2. 천장 또는 반자와 바닥사이의 중간 아래 부분
3. 천장, 반자 또는 이에 가까운 부분
4. 천장 또는 반자와 바닥사이의 중간 부분

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
131,소방설비기사(기계분야),2018,1,소방유체역학,34,비중 0.92인 빙산이 비중 1.025의 바닷물 수면에 떠 있다. 수면 위에 나온 빙산의 체적이 150m$^3$이면 빙산의 전체 체적은 약 몇 m$^3$인가?,,1314,1464,1725,1875,2,131,Claude Sonnet 4,300,66,36,50.38,272.33,2.22,161,10,171,중간,0.000633,N/A,False,부력의 원리를 적,"문제: 비중 0.92인 빙산이 비중 1.025의 바닷물 수면에 떠 있다. 수면 위에 나온 빙산의 체적이 150m$^3$이면 빙산의 전체 체적은 약 몇 m$^3$인가?

선택지:
1. 1314
2. 1464
3. 1725
4. 1875

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
